,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600512.XSHG,2015-08-29,370.1,283.1031,3.31,2.18,-24.02,600512.XSHG,0.6,0.44,0.09,0.98,13.59,97.67,2.37,0.98,0.37,3.08,4.59,98.68,1.53,72.39,74.78,-21.02,-900.59,40.41,-32.66,40.41,-32.66,-27.99,286.17,-59.77,454.09,-22.34,227.11,-1
0,600512.XSHG,2015-10-29,287.62,186.4751,2.18,1.37,-169.18,600512.XSHG,0.32,0.14,0.04,0.29,10.62,99.19,0.81,0.29,0.34,2.03,2.2,61.45,0.0,43.76,98.2,22.06,2714.7,83.38,54.88,83.38,54.88,19.84,-46.89,-60.74,-54.48,-21.68,-47.03,-1
0,600512.XSHG,2016-04-29,395.11,232.6701,2.71,1.54,33.7,600512.XSHG,-2.92,-2.53,-1.25,-7.59,8.03,105.62,-5.77,-7.59,0.14,5.25,3.57,82.65,2.24,,56.17,4.42,-78.57,-43.43,18.11,-43.43,18.11,-364.05,-938.94,-408.53,-3211.97,-1148.64,-1002.8,-1
0,600512.XSHG,2016-04-29,299.39,-147.578,2.05,1.17,25.54,600512.XSHG,0.03,0.03,0.02,0.13,12.18,99.26,0.39,0.13,0.17,2.53,4.05,197.73,-93.51,98.13,139.46,7.91,1069.49,-6.58,-24.16,-6.58,-24.16,-11.85,105.12,-0.89,101.26,-81.99,101.15,-1
0,600512.XSHG,2016-08-10,-134.05,-143.6757,2.07,1.45,13.27,600512.XSHG,2.1473,2.1436,0.7177,5.0568,13.5071,93.2314,6.6541,5.0568,0.358,2.9898,3.9785,101.2983,-1.7123,99.827,58.424,8.2156,121.3792,68.4877,21.4499,68.4877,21.4499,373.0553,1972.4302,768.8031,4757.3188,350.0466,8072.7251,-1
0,600512.XSHG,2016-10-28,2825.6101,-290.8421,4.04,2.6,22.33,600512.XSHG,0.473,0.4811,0.2062,2.442,11.5804,96.5414,3.8962,2.442,0.6417,1.5354,5.1728,89.7742,11.3586,101.7092,98.7729,-9.9267,-287.014,-26.6536,-32.5769,-26.6536,-32.5769,251.6094,-60.5217,521.4277,-67.4403,205.5183,-64.0423,-1
0,600512.XSHG,2017-03-25,620.42,-295.2994,1.83,2.8,5.11,600512.XSHG,0.5264,0.2153,0.0377,0.296,10.8754,99.3843,0.631,0.296,0.1104,5.2397,-0.891,25.6273,0.6392,40.8915,75.8574,13.8878,2255.7075,6.6171,71.6848,6.6171,71.6848,111.6539,-72.1939,104.1561,-79.187,152.2763,54.4751,-1
0,600512.XSHG,2017-04-28,99.18,99.1813,1.8,2.73,5.48,600512.XSHG,0.7607,0.7852,0.4374,4.9659,11.6257,92.057,7.7169,4.9659,0.3311,3.1118,1.0751,105.9997,-3.0171,103.2257,130.7378,-33.4442,-421.0546,-3.4634,-31.332,-3.4634,-31.332,1810.401,739.7437,3691.5583,1051.8757,6509.8823,45.6052,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600513.XSHG,2006-04-20,97.24,51.2731,1.52,2.11,-15.57,600513.XSHG,0.79,0.79,0.61,5.53,52.36,90.87,9.13,5.53,25.51,15.99,0.95,106.93,0.0,,108.1,-14.5,-158.81,-21.54,-11.28,-21.54,-11.28,3.92,32.99,-1.42,37.72,1.48,25.79,-1
0,600513.XSHG,2006-08-22,63.48,63.4772,1.9,2.78,-18.48,600513.XSHG,0.91,0.91,0.73,5.68,45.44,90.99,8.53,5.68,27.48,11.1,-4.09,112.98,-5.96,,79.16,5.57,61.81,-13.92,16.46,-13.92,16.46,-11.77,8.82,-2.04,19.61,-4.37,14.11,-1
0,600513.XSHG,2006-10-26,59.83,59.8318,1.79,2.62,-17.42,600513.XSHG,0.73,0.73,0.57,3.78,46.18,93.25,6.58,3.78,29.74,9.17,-0.56,107.55,-2.65,,99.93,-0.96,-14.2,17.85,18.48,17.85,18.48,23.93,-8.6,13.8,-21.14,19.25,-19.6,-1
0,600513.XSHG,2007-04-26,58.41,58.4053,1.73,2.56,-17.0,600513.XSHG,0.64,0.64,0.48,3.4,45.77,90.75,8.63,3.4,31.63,4.23,-0.01,130.34,-8.72,,167.4,29.74,321.46,14.01,-6.87,14.01,-6.87,61.59,22.16,8.89,-16.18,1.95,-11.66,-1
0,600513.XSHG,2007-04-26,91.53,85.5573,2.66,4.01,-26.65,600513.XSHG,0.81,0.81,0.61,4.49,43.45,92.95,7.17,4.49,26.51,10.14,-1.06,102.46,1.72,,93.93,-9.38,-133.02,31.93,2.67,31.93,2.67,3.65,-14.7,7.14,35.51,5.21,29.81,-1
0,600513.XSHG,2007-08-22,83.36,81.6313,2.52,3.66,-15.17,600513.XSHG,1.08,1.08,0.83,5.85,49.17,91.29,9.02,5.85,32.17,8.25,-2.15,98.36,3.53,,122.4,7.29,83.7,18.67,4.76,18.67,4.76,25.49,31.75,22.23,36.46,21.96,32.29,-1
0,600513.XSHG,2007-10-26,115.54,120.3728,3.72,5.17,-19.95,600513.XSHG,0.88,0.88,0.69,4.53,48.1,93.3,6.97,4.53,32.16,8.16,0.11,100.31,4.06,,99.16,12.61,188.22,8.72,8.54,8.72,8.54,15.11,-16.16,30.32,-15.92,24.13,-18.17,1
0,600513.XSHG,2008-04-18,104.73,114.8912,3.52,4.83,-22.47,600513.XSHG,1.1,1.1,0.75,5.5,47.09,103.71,-7.02,5.5,42.53,-0.37,0.44,-25.18,-22.47,,79.68,4.66,-125.69,4.62,-10.38,4.62,-10.38,-185.09,-190.3,69.26,8.87,76.9,25.89,-1
0,600513.XSHG,2008-04-18,87.64,76.754,2.88,4.04,-18.8,600513.XSHG,1.18,1.18,0.89,6.1,47.88,93.23,6.68,6.1,21.48,16.88,0.18,77.4,-1.08,,109.87,-9.62,-142.03,11.04,8.96,11.04,8.96,3.39,203.66,50.82,20.75,48.83,9.21,-1
0,600513.XSHG,2008-08-20,61.71,68.032,2.52,3.45,-61.68,600513.XSHG,1.42,1.42,1.09,6.78,48.59,91.4,8.23,6.78,26.3,11.74,-0.47,85.06,-3.72,,83.63,-4.62,-53.74,17.27,10.64,17.27,10.64,6.94,36.28,35.91,22.96,36.28,21.13,-1
0,600513.XSHG,2008-10-22,41.44,49.8487,1.85,2.43,-94.46,600513.XSHG,1.17,1.17,0.9,5.39,49.01,94.5,5.24,5.39,31.03,9.82,0.61,77.44,-3.71,,120.38,17.43,316.71,13.32,4.88,13.32,4.88,-14.81,-33.21,34.76,-16.63,38.33,-16.94,1
0,600513.XSHG,2009-04-22,41.94,54.1062,1.96,2.55,107.66,600513.XSHG,1.08,1.08,0.77,4.8,45.42,99.24,1.42,4.8,35.74,4.13,1.11,15.83,13.54,,51.01,25.52,3335.96,21.34,-4.03,21.34,-4.03,124.53,-74.0,5.88,-14.46,1.89,-7.27,-1
0,600513.XSHG,2009-04-22,60.37,60.1153,2.78,3.67,154.97,600513.XSHG,1.31,1.31,1.02,6.55,48.72,93.34,7.21,6.55,28.19,11.53,0.07,83.01,6.9,,109.53,-2.91,-43.71,7.74,-3.25,7.74,-3.25,16.3,391.5,15.8,32.05,17.05,25.46,-1
0,600513.XSHG,2009-08-20,71.49,74.4252,3.44,4.27,358.34,600513.XSHG,1.74,1.74,1.37,7.72,50.5,90.94,9.29,7.72,32.2,6.97,-0.96,98.76,2.46,,95.63,-7.33,-80.84,12.51,15.54,12.51,15.54,27.01,48.82,28.1,36.03,27.86,32.32,1
0,600513.XSHG,2009-10-28,62.77,70.454,3.2,3.92,237.6,600513.XSHG,1.7,1.7,1.35,7.14,51.09,90.93,8.93,7.14,31.44,8.93,0.3,108.31,-1.71,,93.78,1.75,19.32,14.62,6.85,14.62,6.85,95.26,2.68,51.86,-1.17,52.03,-1.24,1
0,600513.XSHG,2010-04-17,76.67,95.7189,4.29,5.13,-108.58,600513.XSHG,1.31,1.31,0.75,3.87,44.91,95.35,4.54,3.87,29.71,8.21,1.04,98.84,-2.25,,67.25,26.31,565.8,25.64,5.2,25.64,5.2,302.22,-46.45,1.27,-42.96,26.65,-22.75,-1
0,600513.XSHG,2010-04-17,78.64,75.0394,4.34,5.26,-111.38,600513.XSHG,1.34,1.34,1.01,5.63,46.16,93.1,7.12,5.63,25.17,11.55,0.47,100.59,3.29,,110.95,-3.24,-46.9,21.64,-6.33,21.64,-6.33,20.2,46.88,4.51,36.28,6.73,5.72,-1
0,600513.XSHG,2010-08-20,58.41,59.2518,3.41,3.75,107.99,600513.XSHG,2.08,2.08,1.63,8.37,47.38,89.52,10.5,8.37,29.71,5.24,0.19,100.96,0.16,,91.82,5.15,49.13,15.65,9.85,15.65,9.85,30.72,61.85,25.44,63.27,25.41,55.48,1
0,600513.XSHG,2010-10-28,124.86,135.7145,7.67,8.28,161.79,600513.XSHG,1.92,1.92,1.52,8.35,53.48,90.0,10.04,8.35,24.81,16.41,0.71,101.84,0.45,,108.85,7.81,78.17,1.72,-6.03,1.72,-6.03,14.42,-10.12,18.99,-6.25,18.33,-6.81,-1
0,600513.XSHG,2011-04-22,105.87,120.5444,6.72,7.32,225.95,600513.XSHG,1.49,1.49,1.13,5.66,47.81,94.71,5.57,5.66,37.33,2.18,0.62,78.76,4.11,,50.74,1.73,32.68,9.38,12.54,9.38,12.54,35.04,-37.6,61.2,-23.75,20.08,-21.61,-1
0,600513.XSHG,2011-04-22,106.95,102.9939,6.7,7.4,228.24,600513.XSHG,1.36,1.36,1.04,6.06,49.25,92.52,7.46,6.06,30.51,8.51,0.51,102.06,-0.32,,120.01,1.07,14.36,2.21,-12.02,2.21,-12.02,6.99,17.87,10.02,-5.73,7.12,-5.69,-1
0,600513.XSHG,2011-08-20,88.48,89.7025,5.81,6.27,-302.2,600513.XSHG,2.28,2.28,1.78,9.54,53.55,88.68,11.37,9.54,32.01,7.57,0.37,100.52,0.44,,100.88,2.09,18.47,1.0,8.54,1.0,8.54,9.39,65.48,15.14,70.88,15.34,67.4,-1
0,600513.XSHG,2011-10-26,72.99,77.3893,4.91,5.4,-131.95,600513.XSHG,2.13,2.13,1.64,6.34,39.38,92.49,7.68,6.34,23.84,5.92,0.74,99.1,2.32,,95.99,0.38,5.11,51.96,41.39,51.96,41.39,16.28,-4.46,15.31,-6.12,16.71,-5.7,-1
0,600513.XSHG,2012-04-20,59.44,65.824,4.17,4.08,-364.4,600513.XSHG,2.04,2.04,1.59,8.7,60.97,90.77,10.21,8.7,42.23,7.28,0.69,88.72,9.43,,83.63,28.49,308.71,-4.63,-29.37,-4.63,-29.37,74.91,-6.13,46.64,-3.03,44.3,-3.08,1
0,600513.XSHG,2012-04-20,56.74,52.1318,3.91,3.9,-347.84,600513.XSHG,1.77,1.77,1.39,7.66,53.75,91.31,9.2,7.66,33.73,8.15,0.95,95.83,5.62,,110.48,3.47,40.0,10.33,1.79,10.33,1.79,36.06,-8.31,39.46,-10.35,37.51,-10.13,1
0,600513.XSHG,2012-08-22,59.91,63.7994,4.7,4.72,1184.09,600513.XSHG,2.25,2.25,1.76,9.63,55.04,88.93,11.46,9.63,33.21,9.68,-0.99,97.47,3.46,,106.68,-0.18,-1.62,3.39,1.72,3.39,1.72,4.22,26.75,4.36,27.87,4.79,27.57,-1
0,600513.XSHG,2012-10-26,59.89,64.6062,4.73,4.74,428.35,600513.XSHG,2.04,2.04,1.59,7.73,54.21,91.15,9.27,7.73,35.06,7.18,0.86,96.53,4.68,,111.47,7.18,81.12,-17.07,13.41,-17.07,13.41,0.12,-8.22,1.13,-9.02,1.89,-8.31,-1
0,600513.XSHG,2013-03-20,49.3,53.4351,3.74,4.15,803.02,600513.XSHG,2.53,2.53,2.0,10.22,54.86,89.9,11.33,10.22,39.21,4.71,0.9,82.42,9.98,,61.36,9.67,95.68,12.76,-3.96,12.76,-3.96,25.1,17.28,32.47,27.01,32.27,25.82,-1
0,600513.XSHG,2013-04-25,58.23,58.2261,4.77,5.13,584.83,600513.XSHG,1.83,1.86,1.45,8.25,57.23,91.26,9.62,8.25,35.92,9.77,0.54,91.82,9.23,101.13,103.99,3.26,37.27,3.25,-6.8,3.25,-6.8,8.05,-20.81,11.17,-24.76,11.2,-24.45,-1
0,600513.XSHG,2013-08-23,47.69,48.7771,3.92,4.26,1951.63,600513.XSHG,3.24,3.32,2.24,5.75,42.76,92.91,7.55,5.75,23.6,9.55,0.39,95.5,6.18,102.47,70.08,1.13,15.99,168.99,164.99,168.99,164.99,77.18,107.84,60.56,84.68,60.77,84.44,-1
0,600513.XSHG,2013-10-25,51.19,60.4246,4.18,3.78,-109.14,600513.XSHG,2.57,2.6,1.81,5.52,43.56,94.39,6.35,5.52,28.71,7.31,0.99,90.18,11.91,101.21,82.08,3.57,63.6,-38.82,-14.59,-38.82,-14.59,-28.69,-28.11,-16.82,-17.98,-17.22,-18.04,-1
0,600513.XSHG,2014-04-25,52.84,58.6201,4.18,4.86,-163.75,600513.XSHG,2.69,1.67,1.84,6.33,48.79,93.77,7.58,6.33,33.44,5.81,1.29,84.06,18.28,62.26,111.49,16.29,261.61,24.23,-10.51,24.23,-10.51,18.59,6.81,12.87,2.67,13.54,3.07,1
0,600513.XSHG,2014-04-25,54.86,45.5062,4.24,5.04,-170.01,600513.XSHG,2.45,2.52,1.53,5.97,48.68,93.23,7.33,5.97,29.26,9.77,1.23,95.19,7.89,102.91,85.14,-0.58,-8.51,16.31,4.98,16.31,4.98,37.89,1.52,29.01,-1.03,29.02,-1.22,1
0,600513.XSHG,2014-07-25,45.5,48.1637,4.48,2.85,63.91,600513.XSHG,2.98,2.99,1.82,7.1,48.11,92.14,8.99,7.1,29.56,7.14,0.73,87.68,12.7,100.48,63.24,7.96,101.27,18.41,1.45,18.41,1.45,5.91,24.43,12.3,20.66,13.18,21.44,1
0,600513.XSHG,2014-10-29,62.71,68.6885,6.21,3.91,83.52,600513.XSHG,2.93,2.97,1.87,6.89,50.86,92.65,7.9,6.89,32.23,8.77,1.24,94.55,7.12,101.42,74.63,1.57,21.34,-0.36,4.53,-0.36,4.53,23.95,-8.13,24.41,1.47,23.58,-0.05,-1
0,600513.XSHG,2015-01-28,53.67,62.0241,5.48,3.54,76.77,600513.XSHG,2.35,2.33,1.48,6.24,61.2,93.4,7.88,6.24,48.04,4.99,1.25,84.49,16.36,99.45,136.06,34.91,528.5,-2.34,-12.28,-2.34,-12.28,1.53,-12.51,-3.75,-20.57,-2.92,-19.03,1
0,600513.XSHG,2015-04-25,77.72,77.7173,7.91,5.11,-347.94,600513.XSHG,2.64,2.66,1.72,6.64,52.05,92.75,8.06,6.64,32.36,8.93,1.04,90.67,10.2,100.93,81.39,-4.44,-61.27,2.8,10.51,2.8,10.51,13.06,13.05,14.26,17.48,14.39,16.39,-1
0,600513.XSHG,2015-08-28,105.07,108.4972,6.38,7.09,9734.2197,600513.XSHG,2.1,2.11,1.54,7.92,56.53,91.23,9.67,7.92,34.15,11.22,0.58,91.31,9.37,100.59,102.25,14.27,162.63,-7.49,-8.7,-7.49,-8.7,-0.5,9.5,3.13,8.91,2.31,8.62,-1
0,600513.XSHG,2015-10-29,59.53,61.8503,3.64,4.12,9.75,600513.XSHG,2.34,2.08,1.73,8.3,53.64,92.13,8.85,8.3,34.47,9.01,0.72,79.18,9.91,89.0,96.17,20.57,261.39,-4.78,7.59,-4.78,7.59,6.65,-1.52,14.71,12.87,15.62,12.96,1
0,600513.XSHG,2016-04-22,92.47,100.0508,5.78,6.75,14.61,600513.XSHG,2.04,2.03,1.47,8.39,67.01,91.31,10.31,8.39,48.18,9.06,0.68,83.84,15.71,99.57,97.25,8.74,100.55,-6.3,-13.69,-6.3,-13.69,22.59,0.57,25.99,-12.76,25.64,-12.01,-1
0,600513.XSHG,2016-04-22,71.15,67.5771,4.45,5.19,11.24,600513.XSHG,1.6,1.59,1.25,7.93,53.01,91.07,9.43,7.93,29.06,12.21,0.68,93.73,5.24,99.16,83.2,-6.13,-68.62,-8.5,7.92,-8.5,7.92,7.01,-1.32,9.39,2.0,9.45,1.39,-1
0,600513.XSHG,2016-08-25,63.51,64.8808,4.13,5.18,11.53,600513.XSHG,2.1374,2.1348,1.681,11.0033,52.8321,86.7859,13.4064,11.0033,30.7601,12.2863,-4.9134,98.4713,1.4331,99.8773,100.6468,12.6997,96.1068,-1.8589,-2.0796,-1.8589,-2.0796,36.026,39.1859,36.4182,35.8276,36.2667,35.2253,1
0,600513.XSHG,2016-10-28,62.46,69.4039,4.38,5.57,162.16,600513.XSHG,2.0379,1.9407,1.5895,10.2753,59.9668,88.21,11.8464,10.2753,34.5527,11.3277,0.627,94.2207,0.4508,95.2302,156.2377,24.9113,211.2915,-5.744,3.3355,-5.744,3.3355,26.1273,-8.6891,16.6364,-3.501,16.6962,-3.264,-1
0,600513.XSHG,2017-03-17,65.43,76.502,4.69,6.17,1317.03,600513.XSHG,2.0755,2.1271,1.6017,12.4469,69.554,83.2811,16.5589,12.4469,43.7186,8.1859,-0.1155,104.1313,-0.9965,102.4869,33.8225,15.3895,92.0489,-7.1439,-14.9701,-7.1439,-14.9701,49.0646,18.8546,37.7016,2.9995,37.8811,3.9593,-1
0,600513.XSHG,2017-04-20,54.47,54.4662,4.13,5.65,288.66,600513.XSHG,1.5644,1.5363,1.2387,9.8331,63.9164,88.2272,11.7602,9.8331,32.6515,17.0112,0.8161,98.1295,-0.105,98.2007,104.4531,-10.4989,-89.1798,-15.7579,-2.0883,-15.7579,-2.0883,5.0394,-30.4626,4.4272,-22.6487,4.3874,-23.2393,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600515.XSHG,2006-04-28,-0.9,-1.557,-2.98,1.44,-7.35,600515.XSHG,0.88,0.88,-0.1,-1.01,28.55,111.19,-0.83,-1.01,5.91,24.26,8.41,1699.01,-1568.62,,118.41,15.67,-140.12,9.71,-64.44,9.71,-64.44,79.53,99.51,76.82,99.6,74.39,99.57,1
0,600515.XSHG,2006-08-30,-2.46,-2.4342,-4.52,1.32,93.09,600515.XSHG,2.69,2.69,-0.33,-4.99,30.53,110.04,-4.63,-4.99,8.6,-0.03,11.79,206.74,-112.17,,109.64,3.05,-30.42,4.4,-31.71,4.4,-31.71,54.92,-280.02,50.35,-237.08,49.52,-211.28,1
0,600515.XSHG,2006-10-30,-2.47,-2.4741,-4.54,1.32,93.51,600515.XSHG,6.41,6.41,-0.81,-14.37,31.53,112.62,-14.45,-14.37,7.68,26.14,8.78,87.96,12.75,,143.73,30.34,-240.36,-3.16,-13.93,-3.16,-13.93,-10.42,-168.67,-3.22,-147.98,-1.24,-144.91,-1
0,600515.XSHG,2007-04-13,-3.42,-3.3772,-5.97,1.83,129.16,600515.XSHG,-72.56,-72.56,3.54,13.08,30.28,86.73,13.65,13.08,2.85,5.16,6.23,96.83,2.77,,24.45,-6.33,-47.67,0.72,381.9,0.72,381.9,122.85,555.24,114.51,538.52,114.45,537.82,-1
0,600515.XSHG,2007-04-30,-3.95,47.71,190.04,2.11,149.29,600515.XSHG,5.48,5.48,0.05,0.53,29.56,98.31,1.69,0.53,5.02,14.73,6.73,96.05,0.0,,129.92,21.07,1248.34,0.68,-64.46,0.68,-64.46,304.18,-95.61,152.47,-98.57,134.67,-98.96,-1
0,600515.XSHG,2007-08-28,95.27,107.6551,289.87,4.73,1482.7,600515.XSHG,1063.9399,1063.9399,-1.2,-16.9,31.15,117.34,-17.34,-16.9,8.4,22.64,14.88,99.0,0.0,,51.15,-50.21,289.53,1.25,-31.32,1.25,-31.32,-279.21,-805.78,-242.94,-2303.3799,-239.15,-3144.6699,-1
0,600515.XSHG,2007-10-23,211.77,161.8078,-464.17,7.1,222.59,600515.XSHG,202.54,202.54,17.07,270.27,32.4,103.95,-3.95,270.27,7.58,16.74,10.72,-1.33,0.0,,200.0,51.4,-1301.3101,10.13,-6.38,10.13,-6.38,69.91,78.68,2170.72,1597.3101,2176.95,1599.86,-1
0,600515.XSHG,2008-03-28,16.84,150.2618,20.21,6.52,-398.52,600515.XSHG,4.55,4.55,0.42,4.45,31.82,97.28,6.23,4.45,6.17,4.67,18.61,43.3,55.76,,60.1,-52.65,-1934.79,-65.39,51.43,-65.39,51.43,-84.22,338.69,-88.23,-97.51,-89.08,-97.7,-1
0,600515.XSHG,2008-04-29,14.69,14.6915,14.22,7.41,-937.34,600515.XSHG,1.18,1.18,0.2,1.75,28.67,96.68,3.32,1.75,5.0,12.45,6.38,98.18,0.0,,129.67,29.61,890.85,23.92,27.26,23.92,27.26,144.08,-32.05,311.17,-49.99,432.62,-49.34,-1
0,600515.XSHG,2008-08-21,7.68,7.7599,7.72,3.65,386.08,600515.XSHG,-2.76,-2.76,-0.42,-5.64,29.95,104.78,-4.78,-5.64,7.2,15.64,10.75,99.98,0.0,,119.61,-22.97,480.97,19.11,-33.98,19.11,-33.98,67.2,-194.85,60.26,-312.94,59.83,-329.63,-1
0,600515.XSHG,2008-10-30,5.1,5.3622,5.33,2.43,-35.05,600515.XSHG,-3.31,-3.31,-0.5,-7.18,29.46,107.14,-7.14,-7.18,8.73,15.24,11.36,101.03,0.0,,110.9,5.59,-78.4,18.67,-6.73,18.67,-6.73,-114.4,-39.36,-103.15,-18.72,-103.16,-17.94,-1
0,600515.XSHG,2009-03-31,-187.91,4.6429,10.03,2.04,-127.22,600515.XSHG,-69.34,-69.34,-7.84,-77.19,29.32,111.25,-11.17,-77.19,5.1,12.65,18.09,14.92,-0.11,,145.09,2.65,-23.58,14.86,46.57,14.86,46.57,-306.02,-129.36,-2093.45,-1476.71,-2242.3701,-1461.53,1
0,600515.XSHG,2009-04-27,-14.78,-14.7815,17.36,3.52,796.87,600515.XSHG,3.51,3.51,0.26,2.17,27.71,96.44,3.56,2.17,5.94,11.1,5.68,98.89,0.0,,126.65,14.57,409.56,6.75,18.27,6.75,18.27,14.27,137.69,32.74,103.33,35.88,103.21,1
0,600515.XSHG,2009-08-18,-22.62,-22.4432,28.45,5.23,-159.37,600515.XSHG,-7.76,-7.76,-0.53,-6.68,28.82,105.81,-5.81,-6.68,7.67,14.05,11.75,100.86,0.0,,111.2,6.71,-115.63,6.7,-34.01,6.7,-34.01,-29.71,-207.67,-26.51,-302.94,-26.01,-312.95,-1
0,600515.XSHG,2009-10-31,-21.48,-21.5919,28.36,4.97,-933.62,600515.XSHG,-3.47,-3.47,-0.22,-2.75,42.36,102.31,-2.31,-2.75,19.87,12.84,10.51,245.51,0.0,,137.76,25.2,-1090.34,18.08,3.22,18.08,3.22,61.76,58.92,54.77,57.55,53.02,56.03,1
0,600515.XSHG,2010-03-31,-32.53,-31.6913,-124.81,7.05,144.51,600515.XSHG,-386.36,-386.36,-9.56,-77.12,18.86,150.27,-44.22,-77.12,-2.1,21.0,11.24,112.21,-13.5,,66.66,43.95,-87.43,19.86,48.78,19.86,48.78,-374.7,-2747.22,-19.76,-4074.8799,-20.11,-3892.48,-1
0,600515.XSHG,2010-04-26,-40.81,-40.8076,-158.25,9.99,165.73,600515.XSHG,16.16,16.16,-0.39,-2.41,29.82,101.76,-1.76,-2.41,6.63,11.09,12.37,115.66,0.0,,130.34,27.97,-1590.46,26.73,25.05,26.73,25.05,-162.62,95.03,-240.77,96.09,-252.07,95.93,-1
0,600515.XSHG,2010-08-12,-20.14,-21.4231,26.39,4.86,167.86,600515.XSHG,365.1,365.1,11.14,103.48,31.87,131.58,-31.58,103.48,11.0,37.41,9.05,-30.44,0.0,,108.66,-6.45,20.44,30.41,-32.09,30.41,-32.09,-609.37,-1119.59,2119.0,3010.6499,2103.72,2905.74,-1
0,600515.XSHG,2010-10-27,330.15,-23.6958,28.12,5.09,61.46,600515.XSHG,9.91,9.91,0.31,2.87,31.97,96.81,4.24,2.87,9.31,10.07,8.02,72.91,24.0,,131.89,30.89,968.05,29.67,2.63,29.67,2.63,338.0,113.78,235.44,-97.15,230.11,-97.15,-1
0,600515.XSHG,2011-03-22,195.68,-24.7319,42.26,5.05,54.44,600515.XSHG,-138.45,-138.45,-2.6,-15.64,19.7,104.23,-3.08,-15.64,-1.63,-4.18,5.99,39.07,-10.66,,66.37,27.07,-639.18,33.39,53.05,33.39,53.05,90.71,-211.1,72.95,-933.72,73.27,-920.34,-1
0,600515.XSHG,2011-04-26,29.44,29.4433,53.19,4.55,27.33,600515.XSHG,-25.2,-25.2,-1.33,-7.22,23.68,106.79,-6.79,-7.22,5.48,8.1,15.32,94.43,0.0,,128.52,3.4,-50.05,17.5,10.15,17.5,10.15,-353.97,-143.06,-251.58,49.12,-239.8,48.29,-1
0,600515.XSHG,2011-08-31,32.81,29.1175,58.64,4.28,34.14,600515.XSHG,-9.42,-9.42,-0.41,-3.33,19.93,103.47,-3.47,-3.33,5.49,8.13,8.97,104.92,0.0,,103.16,5.62,-161.62,34.03,-22.53,34.03,-22.53,85.25,60.38,-104.31,64.32,-104.32,64.32,-1
0,600515.XSHG,2011-10-26,-54.62,26.6333,52.2,3.68,7.71,600515.XSHG,2.24,2.24,0.09,5.56,32.42,174.58,-74.58,5.56,27.61,48.56,1.08,-1235.53,0.0,,103.75,-438.23,587.6,-81.21,-85.61,-81.21,-85.61,-430.41,-208.84,-63.6,124.05,-63.6,124.05,-1
0,600515.XSHG,2012-04-25,-31.84,16.2895,31.92,2.64,4.85,600515.XSHG,-85.89,-85.89,-5.92,-79.58,25.72,177.86,-73.87,-79.58,16.33,17.43,67.06,86.46,-4.43,,103.72,48.17,-61.86,-34.84,430.73,-34.84,430.73,-1362.46,-425.68,-784.44,-7694.4199,-823.98,-7694.4199,-1
