,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600397.XSHG,2016-04-16,70.29,60.5866,1.64,1.02,-22.67,600397.XSHG,0.22,-1.16,0.0,-0.01,16.15,102.0,-2.0,-0.01,2.83,5.31,4.19,-77.71,0.0,-522.5,101.59,8.95,-447.37,-31.68,-11.49,-31.68,-11.49,-151.38,-3158.1599,-100.11,-100.05,-87.45,-94.08,-1
0,600397.XSHG,2016-04-28,59.82,176.5622,1.4,0.87,-19.29,600397.XSHG,-3.97,-3.98,-1.32,-20.94,-3.09,120.9,-20.9,-20.94,3.13,5.47,7.38,100.27,0.0,,81.51,-46.62,223.09,-47.13,-40.77,-47.13,-40.77,-3715.71,-518.9,-2217.27,-215278.5938,-14887.2695,-1858.71,-1
0,600397.XSHG,2016-08-27,-39.68,157.0231,1.29,0.97,3.55,600397.XSHG,-3.4974,-3.506,-1.1782,-16.1389,8.6276,116.4934,-16.4934,-16.1389,3.3014,12.3241,6.7966,100.6265,,100.2454,108.3267,-19.1114,115.8736,-44.3045,9.8129,-44.3045,9.8129,-5.4874,13.3256,0.9892,15.3645,-3.4128,15.1681,1
0,600397.XSHG,2016-10-26,-44.59,182.6016,1.56,1.3,30.12,600397.XSHG,-15.9045,-16.0165,-5.1059,-42.2903,9.8693,142.6486,-42.4998,-42.2903,2.9073,8.4578,4.3175,101.4003,,100.7043,70.5375,11.3984,-26.7264,-7.7857,51.5986,-7.7857,51.5986,-586.33,-290.6365,-892.5265,-297.2468,-876.0642,-314.6267,-1
0,600397.XSHG,2017-04-26,-6.91,183.3121,1.81,1.36,-164.22,600397.XSHG,-61.6666,-58.311,-16.9201,-205.1453,28.0007,284.4058,-184.1643,-205.1453,5.0364,-6.2728,4.6825,93.0084,-0.1218,94.5585,154.823,86.2218,-46.7566,-41.037,-40.4413,-41.037,-40.4413,-4149.5557,-158.0856,-22434.7598,-188.9126,-84210.875,-173.5145,-1
0,600397.XSHG,2017-04-29,-7.04,185.7989,1.85,1.39,-167.42,600397.XSHG,-3.6834,-2.6484,-0.7903,-6.4846,10.031,104.0535,-4.1824,-6.4846,1.8674,4.394,6.0099,63.9486,2.0336,71.901,110.0328,-11.8029,291.1808,29.8227,31.5381,29.8227,31.5381,73.9885,97.0128,59.7001,95.8421,61.0493,95.9455,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600398.XSHG,2006-04-22,9.56,9.5626,0.91,1.04,7.89,600398.XSHG,2.95,2.95,1.86,11.84,30.72,82.57,17.42,11.84,6.93,3.42,2.05,101.94,-0.02,,91.25,0.7,4.04,8.63,21.74,8.63,21.74,-5.35,205.22,-1.92,70.41,-4.45,69.76,-1
0,600398.XSHG,2006-08-23,11.29,11.2911,1.06,1.22,9.32,600398.XSHG,2.85,2.85,1.85,11.77,30.56,82.73,17.28,11.77,7.2,3.22,1.66,102.42,0.02,,104.82,5.16,29.89,32.29,-2.96,32.29,-2.96,18.11,-3.79,8.78,-3.53,12.64,-2.8,-1
0,600398.XSHG,2006-10-21,11.43,11.4258,1.07,1.24,9.43,600398.XSHG,2.0,2.0,1.19,8.53,25.47,88.59,11.42,8.53,7.18,3.75,1.99,103.54,0.04,,104.61,10.97,96.13,16.44,3.98,16.44,3.98,-9.49,-31.29,-8.16,-24.59,-10.08,-29.17,-1
0,600398.XSHG,2007-01-31,11.43,11.4258,1.05,1.24,9.43,600398.XSHG,1.12,1.12,0.65,4.6,21.87,95.05,5.28,4.6,10.7,3.75,2.31,100.41,6.5,,137.59,48.44,977.64,26.19,2.73,26.19,2.73,-4.21,-52.53,-31.43,-44.69,-34.11,-43.62,1
0,600398.XSHG,2007-04-25,19.35,20.8711,1.76,2.1,15.96,600398.XSHG,4.25,4.25,2.31,15.24,33.79,79.02,20.98,15.24,6.27,3.71,1.59,100.76,-0.01,,80.65,-5.73,-27.32,25.97,21.53,25.97,21.53,51.65,383.22,62.21,303.09,64.11,322.79,-1
0,600398.XSHG,2007-08-08,23.6,28.7705,2.11,2.26,13.19,600398.XSHG,0.77,0.77,0.38,2.99,26.01,93.57,6.43,2.99,13.05,4.16,1.52,104.6,-0.07,,121.85,16.91,262.94,8.75,-16.23,8.75,-16.23,-59.53,-74.33,-72.37,-83.57,-67.7,-80.87,-1
0,600398.XSHG,2007-10-29,35.35,35.4166,2.37,2.73,10.07,600398.XSHG,2.12,2.12,1.28,10.96,27.19,88.71,16.18,10.96,7.82,6.03,1.86,70.67,30.65,,122.1,-22.92,-203.11,-3.33,-7.57,-3.33,-7.57,37.01,132.64,24.12,238.78,32.28,190.1,1
0,600398.XSHG,2008-04-26,31.35,33.7052,2.04,2.62,-59.92,600398.XSHG,3.73,3.73,2.3,15.38,34.13,80.43,19.04,15.38,4.23,3.79,5.54,107.69,-2.92,,86.89,43.21,220.83,19.5,26.99,19.5,26.99,331.22,49.41,300.11,78.3,331.7,83.98,1
0,600398.XSHG,2008-04-26,25.38,18.1843,1.51,2.12,-48.51,600398.XSHG,1.72,1.72,1.3,11.77,30.66,83.51,16.41,11.77,4.67,6.4,2.16,104.77,-0.54,,106.48,1.39,8.4,-27.89,-26.66,-27.89,-26.66,-43.59,-36.78,-44.31,-43.89,-43.12,-44.29,1
0,600398.XSHG,2008-08-06,17.39,14.6797,1.21,1.77,11.01,600398.XSHG,0.82,0.82,0.62,7.5,27.42,89.29,10.62,7.5,5.36,9.26,3.55,114.5,-0.92,,140.51,22.08,206.2,-35.98,-25.63,-35.98,-25.63,5.8,-51.85,60.54,-52.63,41.47,-52.42,-1
0,600398.XSHG,2008-10-31,13.59,11.8584,0.98,1.57,8.26,600398.XSHG,0.68,0.68,0.58,5.28,23.54,92.3,8.12,5.28,6.63,7.54,1.67,98.63,5.37,,109.82,7.02,91.17,-9.97,29.99,-9.97,29.99,-54.84,-0.69,-56.58,-8.37,-59.4,-16.76,1
0,600398.XSHG,2009-04-21,14.91,11.2412,0.9,1.53,38.19,600398.XSHG,1.75,1.75,1.37,10.56,25.64,87.86,12.58,10.56,4.84,6.55,-0.34,99.41,3.54,,89.76,46.21,380.56,-14.88,20.06,-14.88,20.06,-43.77,86.03,-41.57,139.95,-42.49,160.63,-1
0,600398.XSHG,2009-04-29,21.35,26.9544,1.28,2.19,54.66,600398.XSHG,1.25,1.25,1.06,7.88,18.14,91.98,8.02,7.88,3.28,5.48,1.75,77.41,0.0,,51.6,-7.0,-87.26,15.42,-0.56,15.42,-0.56,-43.56,-36.55,-22.75,-25.83,-23.57,-25.96,-1
0,600398.XSHG,2009-08-29,40.67,37.367,1.8,3.07,-13.81,600398.XSHG,0.1,0.1,-0.03,-0.41,23.21,98.74,1.26,-0.41,9.1,10.62,0.67,169.33,0.0,,139.19,17.88,1415.99,-20.09,-48.52,-20.09,-48.52,-90.5,-91.9,-104.4,-102.7,-87.85,-92.44,-1
0,600398.XSHG,2009-10-28,42.69,33.0838,1.58,2.83,-8.45,600398.XSHG,0.74,0.74,0.46,3.89,22.52,93.46,6.54,3.89,5.83,8.42,0.44,96.06,0.0,,92.5,10.84,165.83,3.0,67.56,3.0,67.56,-17.05,767.51,-24.27,1676.6899,12.51,670.77,-1
0,600398.XSHG,2010-04-21,52.12,41.2809,1.93,3.5,-15.25,600398.XSHG,2.22,2.22,1.83,14.31,28.92,86.36,14.1,14.31,6.19,8.1,-0.79,112.69,3.77,,131.36,68.28,500.51,-5.15,10.56,-5.15,10.56,6.33,138.47,28.51,307.19,31.66,204.98,-1
0,600398.XSHG,2010-04-30,60.98,53.3941,2.23,4.1,-17.84,600398.XSHG,1.36,1.36,1.11,9.7,27.68,88.62,11.38,9.7,5.8,9.47,0.18,101.59,0.0,,81.26,-6.96,-61.13,-16.48,-12.44,-16.48,-12.44,18.5,-29.29,-3.83,-40.66,4.05,-37.27,-1
0,600398.XSHG,2010-08-28,35.07,35.5144,1.49,2.91,-156.62,600398.XSHG,0.65,0.65,0.52,4.86,23.74,94.08,5.92,4.86,9.11,10.18,-2.87,105.94,0.0,,123.27,10.98,185.57,48.63,-8.37,48.63,-8.37,596.9,-52.36,1687.23,-54.09,301.15,-52.77,-1
0,600398.XSHG,2010-10-30,37.21,41.9642,1.73,3.19,-50.25,600398.XSHG,1.51,1.51,1.31,9.34,28.02,88.51,11.49,9.34,7.16,8.58,-0.28,103.84,0.0,,102.67,9.58,83.4,18.12,33.16,18.12,33.16,107.63,158.46,62.44,156.08,43.55,135.84,1
0,600398.XSHG,2011-03-10,38.14,47.1893,1.93,3.43,-76.81,600398.XSHG,1.03,1.03,0.84,5.61,25.56,93.38,7.04,5.61,6.92,10.09,1.07,103.53,6.66,,144.57,49.55,748.66,19.29,11.65,19.29,11.65,-40.39,-31.54,-37.29,-32.99,-37.6,-31.31,-1
0,600398.XSHG,2011-04-30,49.31,49.312,2.15,3.71,41.44,600398.XSHG,1.74,1.74,1.41,10.69,31.13,87.25,12.75,10.69,8.75,10.0,-1.0,101.75,0.0,,89.05,-28.05,-219.91,22.79,-9.87,22.79,-9.87,37.55,63.17,35.33,71.81,32.65,73.36,-1
0,600398.XSHG,2011-08-26,36.86,40.4554,1.81,2.89,133.08,600398.XSHG,0.89,0.89,0.7,5.45,27.23,93.28,6.72,5.45,9.97,10.51,-1.29,105.15,0.0,,120.42,12.11,180.11,30.41,-2.68,30.41,-2.68,48.12,-48.7,46.18,-50.42,41.56,-49.6,-1
0,600398.XSHG,2011-10-28,31.36,36.2522,1.59,2.45,62.92,600398.XSHG,1.97,1.97,1.72,9.86,29.03,87.4,12.6,9.86,8.06,8.63,-0.59,102.86,0.0,,101.89,24.0,190.44,35.06,37.92,35.06,37.92,48.15,158.51,42.46,149.57,33.96,123.19,-1
0,600398.XSHG,2012-04-21,21.95,27.8459,1.22,1.73,25.69,600398.XSHG,0.68,0.68,0.6,4.22,32.83,93.83,6.54,4.22,14.57,9.67,0.13,114.2,6.87,,154.27,63.19,1024.37,3.01,-14.84,3.01,-14.84,-4.37,-55.81,-22.56,-63.58,-32.02,-65.15,-1
0,600398.XSHG,2012-04-27,22.77,24.166,1.26,1.8,26.66,600398.XSHG,2.3,2.3,1.76,10.76,32.3,86.44,13.56,10.76,9.51,9.88,-1.58,100.41,0.0,,82.97,-20.46,-150.87,35.13,18.23,35.13,18.23,43.66,145.11,36.04,201.8,35.2,244.8,-1
0,600398.XSHG,2012-08-31,20.97,23.4128,1.19,1.6,31.84,600398.XSHG,0.97,0.97,0.77,7.17,33.31,89.84,10.16,7.17,11.8,12.7,-2.14,107.98,0.0,,147.31,36.12,355.45,-7.4,-33.31,-7.4,-33.31,39.96,-50.02,21.93,-55.56,12.65,-58.0,-1
0,600398.XSHG,2012-10-30,19.15,21.7808,1.12,1.51,8.9,600398.XSHG,2.46,2.46,1.92,13.94,37.39,82.73,17.27,13.94,9.6,11.11,-1.62,101.49,0.0,,104.21,12.15,70.34,-13.22,29.25,-13.22,29.25,18.93,119.68,22.73,151.22,29.22,156.02,-1
0,600398.XSHG,2013-04-23,18.73,23.35,1.17,1.69,9.82,600398.XSHG,-0.52,-0.52,-0.33,-3.05,44.98,103.44,-2.99,-3.05,25.8,20.54,-0.94,83.8,-10.82,,213.73,102.52,-2981.1101,-16.45,-18.02,-16.45,-18.02,-138.26,-114.22,-160.52,-117.96,-178.47,-121.16,-1
0,600398.XSHG,2013-04-27,19.59,24.0606,1.23,1.76,10.27,600398.XSHG,1.83,1.79,1.32,11.46,43.27,87.06,13.8,11.46,15.36,14.91,-1.66,94.42,6.26,98.22,97.42,-38.26,-295.59,-21.15,11.58,-21.15,11.58,-19.73,614.24,-16.03,518.74,-18.06,460.05,-1
0,600398.XSHG,2013-08-31,20.83,19.1743,0.96,1.57,7.01,600398.XSHG,2.05,1.9,1.5,12.36,43.24,85.34,14.84,12.36,14.93,13.04,-0.49,101.34,1.24,92.9,99.41,19.27,131.41,25.27,5.95,25.27,5.95,82.99,13.95,115.97,14.31,121.23,13.4,1
0,600398.XSHG,2013-10-30,29.88,34.2044,1.67,2.65,12.69,600398.XSHG,1.91,1.89,1.4,10.16,40.03,87.26,12.74,10.16,11.87,16.3,-1.01,101.91,0.0,98.91,114.56,28.33,222.41,10.41,13.92,10.41,13.92,-18.58,-2.25,-19.49,-6.35,-19.39,-6.71,1
0,600398.XSHG,2014-03-26,41.59,43.7915,2.12,3.3,15.14,600398.XSHG,1.01,1.07,0.76,8.63,49.6,88.48,12.0,8.63,19.32,14.62,-1.88,115.34,4.81,106.39,260.43,145.98,1267.58,-7.5,-31.31,-7.5,-31.31,470.57,-35.3,361.46,-41.68,301.8,-47.02,-1
0,600398.XSHG,2014-04-30,290.36,290.3565,6.71,30.14,115.12,600398.XSHG,15.56,12.26,6.81,24.24,38.13,72.83,27.17,24.24,5.68,5.97,-1.0,84.41,0.0,78.77,126.79,6.6,24.3,53.39,864.35,53.39,864.35,57.53,2084.4399,90.68,2608.49,90.37,2946.73,-1
0,600398.XSHG,2014-08-19,92.28,291.6244,7.05,18.02,28.65,600398.XSHG,14.53,14.69,6.3,19.27,42.01,75.19,24.81,19.27,8.63,6.65,-0.64,100.53,0.0,101.09,106.9,3.38,13.61,69.48,13.23,69.48,13.23,66.29,3.37,74.68,-10.0,75.07,-9.65,-1
0,600398.XSHG,2014-10-24,71.92,354.0701,7.99,14.21,392.94,600398.XSHG,9.13,9.31,3.61,15.83,39.27,77.26,22.74,15.83,8.0,9.81,-0.75,104.47,0.0,101.94,112.01,-1.3,-5.7,95.57,-18.44,95.57,-18.44,98.05,-25.26,88.26,-32.99,86.12,-33.9,-1
0,600398.XSHG,2015-03-03,51.8,320.1529,6.44,9.59,-175.33,600398.XSHG,16.56,16.33,6.97,18.17,39.84,73.95,26.08,18.17,9.12,4.27,-0.54,100.36,0.12,98.62,117.55,40.0,153.55,76.71,70.36,76.71,70.36,96.57,95.44,61.43,95.53,61.43,97.76,-1
0,600398.XSHG,2015-04-30,27.58,27.5835,8.28,5.31,41.37,600398.XSHG,11.61,11.5,4.4,18.93,38.62,75.68,24.35,18.93,8.17,6.21,-0.78,99.07,0.1,99.07,138.51,25.89,106.44,71.99,9.32,71.99,9.32,54.11,2.06,34.35,13.94,34.56,13.93,1
0,600398.XSHG,2015-08-11,31.36,34.2996,11.64,5.71,57.47,600398.XSHG,11.37,11.0,4.28,23.84,45.27,69.43,30.58,23.84,11.15,3.86,-0.86,96.74,0.02,96.75,87.66,5.02,16.42,10.95,-26.96,10.95,-26.96,36.76,-8.26,37.29,-8.03,36.93,-8.06,-1
0,600398.XSHG,2015-10-20,22.49,26.6375,9.04,4.34,95.51,600398.XSHG,8.51,8.42,3.18,18.39,36.08,74.88,25.12,18.39,3.82,7.28,-0.54,99.06,0.0,99.01,93.12,-13.54,-53.92,37.79,1.29,37.79,1.29,52.23,-16.8,60.12,-21.85,61.91,-21.84,-1
0,600398.XSHG,2016-04-26,20.55,26.4105,8.23,4.04,186.07,600398.XSHG,8.66,8.59,3.16,14.74,41.4,79.06,20.96,14.74,10.42,6.78,-0.39,99.26,0.11,99.18,127.56,41.98,200.52,7.44,32.83,7.44,32.83,-13.66,10.85,-12.85,6.43,-12.89,6.39,-1
0,600398.XSHG,2016-04-26,16.95,17.5108,6.78,3.33,153.41,600398.XSHG,10.92,10.54,4.0,18.67,38.73,75.77,25.01,18.67,8.39,5.31,-0.48,96.51,3.1,96.46,113.31,14.71,60.69,11.91,13.87,11.91,13.87,14.97,35.89,10.34,44.24,10.34,44.32,-1
0,600398.XSHG,2016-08-23,16.68,17.1913,5.49,3.1,310.42,600398.XSHG,9.146,8.9621,3.5144,22.4493,43.7657,70.288,29.712,22.4493,8.5517,5.0467,-0.956,98.0386,,97.9893,120.602,-0.5962,-2.0066,8.4652,-29.2089,8.4652,-29.2089,5.3851,-15.9124,2.1388,-14.8638,2.1641,-14.8701,-1
0,600398.XSHG,2016-10-29,15.75,16.3241,5.62,2.89,610.45,600398.XSHG,7.1609,7.1338,2.8774,19.4173,37.508,76.6426,23.3567,19.4173,6.269,8.0101,-0.562,99.5856,-0.003,99.622,101.3564,-2.4211,-10.3655,-2.5635,-9.0071,-2.5635,-9.0071,-9.3926,-28.4702,2.8623,-21.2967,2.867,-21.2991,-1
0,600398.XSHG,2017-03-11,15.81,16.4154,5.21,2.94,104.27,600398.XSHG,7.3077,7.2784,3.0145,14.3619,36.7333,80.9893,19.0185,14.3619,9.6205,5.1221,-0.8713,99.6073,0.041,99.5999,128.5009,46.1232,242.6168,9.4735,49.2433,9.4735,49.2433,-0.6723,21.5235,6.6882,10.3872,6.7311,10.3865,-1
0,600398.XSHG,2017-04-28,15.06,15.0639,4.68,2.77,54.28,600398.XSHG,9.5724,9.4916,4.0649,19.5835,39.0612,73.9286,26.0606,19.5835,7.0034,4.9323,-1.2276,99.1693,-0.0411,99.1559,116.5284,3.2686,12.5369,0.5536,4.5964,0.5536,4.5964,4.7617,43.3255,5.4922,42.6244,5.4703,42.6108,-1
,code,pubDate,pe_ratio,pe_ratio_lyr,pb_ratio,ps_ratio,pcf_ratio,code.1,roe,inc_return,roa,net_profit_margin,gross_profit_margin,expense_to_total_revenue,operation_profit_to_total_revenue,net_profit_to_total_revenue,operating_expense_to_total_revenue,ga_expense_to_total_revenue,financing_expense_to_total_revenue,operating_profit_to_profit,invesment_profit_to_profit,adjusted_profit_to_profit,goods_sale_and_service_to_revenue,ocf_to_revenue,ocf_to_operating_profit,inc_total_revenue_year_on_year,inc_total_revenue_annual,inc_revenue_year_on_year,inc_revenue_annual,inc_operation_profit_year_on_year,inc_operation_profit_annual,inc_net_profit_year_on_year,inc_net_profit_annual,inc_net_profit_to_shareholders_year_on_year,inc_net_profit_to_shareholders_annual,label
0,600399.XSHG,2006-04-25,116.23,114.9613,0.95,0.3,-6.62,600399.XSHG,0.34,0.34,0.11,0.49,8.7,99.36,0.64,0.49,3.21,2.13,2.39,90.06,0.0,,100.2,3.71,577.74,-7.44,8.03,-7.44,8.03,-9.51,127.56,7.6,259.38,6.65,259.15,1
0,600399.XSHG,2006-08-18,144.33,144.331,1.19,0.39,-10.64,600399.XSHG,0.32,0.32,0.1,0.41,7.16,99.36,0.64,0.41,3.37,0.4,2.14,101.67,0.0,,120.86,3.13,489.24,-10.19,12.25,-10.19,12.25,-44.93,12.02,-50.08,-6.89,-49.88,-6.16,-1
0,600399.XSHG,2006-10-26,143.91,143.9114,1.19,0.39,-10.61,600399.XSHG,0.24,0.24,0.08,0.35,10.12,99.48,0.52,0.35,2.83,4.05,2.25,53.31,0.0,,103.33,1.34,255.83,-14.48,-12.53,-14.48,-12.53,-36.63,-28.38,187.17,-24.3,188.12,-24.11,-1
0,600399.XSHG,2007-04-26,134.68,134.681,1.11,0.36,-9.93,600399.XSHG,0.14,0.14,0.04,0.19,4.34,99.96,0.1,0.19,-0.45,1.33,2.33,69.92,96.98,,120.71,43.56,102306.3672,7.64,1.48,7.64,1.48,104.35,-80.32,159.97,-46.61,165.08,-42.58,-1
0,600399.XSHG,2007-04-26,262.23,213.5179,2.1,0.71,-19.34,600399.XSHG,0.4,0.4,0.13,0.57,6.48,99.38,0.68,0.57,2.04,1.28,2.05,78.17,8.38,,117.11,6.83,1110.17,3.11,3.48,3.11,3.48,9.54,593.87,19.87,218.55,20.94,195.76,-1
0,600399.XSHG,2007-08-16,218.83,239.8233,2.35,0.85,38.93,600399.XSHG,0.41,0.41,0.13,0.51,7.56,99.26,0.8,0.51,2.31,1.66,2.23,112.96,8.65,,103.87,11.43,1543.25,5.25,14.58,5.25,14.58,31.1,34.07,32.45,2.88,32.59,2.88,-1
0,600399.XSHG,2007-10-29,377.99,452.9996,4.42,1.57,42.74,600399.XSHG,0.44,0.44,0.14,0.53,7.06,99.38,0.68,0.53,2.04,1.57,2.27,86.64,8.51,,108.37,0.85,135.95,25.13,4.0,25.13,4.0,63.06,-10.92,87.39,7.09,87.12,7.09,1
0,600399.XSHG,2008-04-18,286.38,402.7802,3.91,1.32,55.38,600399.XSHG,0.28,0.28,0.09,0.36,7.14,98.61,1.43,0.36,2.4,1.04,1.73,100.86,3.25,,127.58,22.16,1598.6899,19.19,-3.34,19.19,-3.34,1577.71,102.46,127.58,-35.16,111.3,-35.16,-1
0,600399.XSHG,2008-04-18,202.34,182.536,2.75,0.93,39.13,600399.XSHG,0.41,0.41,0.13,0.44,6.32,99.59,0.48,0.44,2.18,1.51,1.78,79.5,13.49,,108.86,11.4,2752.72,37.11,19.04,37.11,19.04,-2.55,-59.7,5.19,47.23,5.19,47.23,-1
0,600399.XSHG,2008-08-27,106.59,108.0315,1.61,0.49,82.38,600399.XSHG,0.69,0.69,0.23,0.71,6.54,99.21,0.85,0.71,1.98,1.39,1.77,90.28,6.83,,118.65,7.82,993.41,25.74,5.08,25.74,5.08,33.52,83.68,72.65,68.87,72.65,68.87,-1
0,600399.XSHG,2008-10-29,71.3,86.1184,1.29,0.37,22.35,600399.XSHG,0.56,0.56,0.18,0.59,6.52,99.28,0.78,0.59,2.06,1.45,1.77,94.69,7.89,,113.09,7.55,1042.55,18.42,-2.06,18.42,-2.06,35.98,-9.28,31.51,-18.42,31.51,-18.42,1
0,600399.XSHG,2009-02-13,63.47,82.3932,1.22,0.34,79.68,600399.XSHG,0.53,0.53,0.18,1.03,13.9,98.91,1.15,1.03,2.56,2.89,5.35,83.72,4.68,,117.44,-1.95,-178.02,-34.86,-46.83,-34.86,-46.83,-47.45,-21.75,89.66,-6.5,89.66,-6.5,-1
0,600399.XSHG,2009-04-21,75.1,75.1006,1.62,0.49,60.27,600399.XSHG,0.25,0.25,0.08,0.45,8.45,99.55,0.48,0.45,1.61,2.61,3.63,79.97,4.13,,119.89,10.85,2401.01,-40.4,8.92,-40.4,8.92,-41.5,-55.14,-38.91,-52.58,-38.91,-52.58,-1
0,600399.XSHG,2009-08-15,110.19,102.1786,2.2,0.75,-140.5,600399.XSHG,0.32,0.32,0.1,0.49,8.07,99.28,0.76,0.49,1.66,2.36,3.11,93.79,5.74,,107.54,12.02,1680.3,-33.14,17.88,-33.14,17.88,-40.04,88.28,-53.33,29.02,-53.33,29.02,-1
0,600399.XSHG,2009-10-23,142.48,108.1628,2.32,0.88,74.42,600399.XSHG,0.31,0.31,0.1,0.42,7.24,99.42,0.66,0.42,1.73,2.02,2.68,92.02,11.64,,120.3,-4.36,-747.33,-21.86,14.47,-21.86,14.47,-34.56,-0.98,-44.18,-2.44,-44.18,-2.44,-1
0,600399.XSHG,2010-04-19,190.98,123.2726,2.62,1.09,10.85,600399.XSHG,0.77,0.77,0.25,1.17,9.26,98.6,1.52,1.17,2.0,2.76,2.88,84.91,7.78,,96.71,-44.59,-3194.73,32.31,-9.97,32.31,-9.97,74.65,108.81,49.91,151.13,49.91,151.13,-1
0,600399.XSHG,2010-04-19,178.93,150.8656,2.45,1.03,10.17,600399.XSHG,0.3,0.3,0.09,0.4,7.74,99.72,0.38,0.4,1.53,2.23,3.68,55.76,20.67,,118.78,3.39,1212.66,39.6,14.91,39.6,14.91,12.46,-71.11,23.15,-61.04,23.15,-61.04,-1
0,600399.XSHG,2010-08-24,92.56,95.7567,1.55,0.56,35.26,600399.XSHG,0.42,0.42,0.12,0.5,6.27,99.48,0.62,0.5,1.51,2.02,1.92,80.6,15.37,,125.36,16.51,3171.3999,30.83,10.47,30.83,10.47,6.77,78.76,33.11,39.46,33.11,39.46,-1
0,600399.XSHG,2010-10-20,122.61,134.6456,2.17,0.74,-13.24,600399.XSHG,0.36,0.36,0.11,0.46,7.79,99.54,0.51,0.46,1.45,2.1,3.44,78.72,8.1,,98.9,13.81,2984.3899,9.87,-3.87,9.87,-3.87,-14.63,-20.83,19.79,-12.2,19.79,-12.2,-1
0,600399.XSHG,2011-04-14,117.91,133.8639,2.14,0.72,-6.91,600399.XSHG,0.82,0.82,0.23,0.97,8.97,99.17,0.9,0.97,1.55,1.72,3.73,65.01,5.15,,93.63,-21.7,-2608.74,29.76,6.33,29.76,6.33,-23.54,87.01,7.51,125.39,7.51,125.39,-1
0,600399.XSHG,2011-04-29,130.31,126.368,2.36,0.79,-7.63,600399.XSHG,0.33,0.33,0.09,0.37,8.41,99.56,0.48,0.37,1.11,2.18,4.61,92.56,8.44,,114.96,5.23,1196.6,19.61,5.92,19.61,5.92,49.0,-43.71,12.04,-59.4,12.04,-59.4,1
0,600399.XSHG,2011-08-23,116.98,119.1899,2.21,0.67,-30.67,600399.XSHG,0.44,0.44,0.11,0.49,9.3,99.52,0.47,0.49,1.15,2.14,4.99,72.15,-0.78,,106.57,27.85,5817.3501,10.55,2.1,10.55,2.1,-15.53,1.35,9.06,35.74,9.06,35.74,-1
0,600399.XSHG,2011-10-25,100.45,104.3329,1.93,0.57,18.33,600399.XSHG,0.39,0.39,0.1,0.5,10.74,98.99,0.96,0.5,1.18,2.49,5.8,140.0,-6.64,,111.45,2.87,284.18,-0.99,-13.9,-0.99,-13.9,86.93,75.19,8.85,-12.37,8.85,-12.37,-1
0,600399.XSHG,2012-04-28,63.73,67.2739,1.25,0.37,17.71,600399.XSHG,0.37,0.37,0.09,0.54,20.75,98.98,0.9,0.54,1.4,2.64,13.51,110.51,-13.38,,92.43,-19.01,-1864.58,-16.97,-10.83,-16.97,-10.83,-17.12,-17.08,-53.85,-4.44,-53.85,-4.44,-1
0,600399.XSHG,2012-04-28,82.38,105.7148,1.6,0.48,22.9,600399.XSHG,0.28,0.28,0.06,0.36,14.59,99.3,0.56,0.36,1.3,3.63,8.91,124.42,-25.07,,105.81,5.04,720.82,-11.55,12.84,-11.55,12.84,3.51,-29.69,-14.5,-24.78,-14.5,-24.78,-1
0,600399.XSHG,2012-08-25,97.37,94.352,1.43,0.46,33.81,600399.XSHG,0.36,0.36,0.07,0.43,12.66,99.5,0.44,0.43,1.27,3.75,6.1,87.27,-10.67,,107.96,29.42,5849.7202,-5.35,9.26,-5.35,9.26,-11.77,-13.62,-18.02,30.14,-18.02,30.14,1
0,600399.XSHG,2012-10-27,112.87,103.4828,1.56,0.51,14.68,600399.XSHG,0.23,0.23,0.04,0.38,15.66,99.34,0.56,0.38,1.51,5.18,7.95,117.36,-18.39,,112.94,7.49,1135.0,-18.35,-25.73,-18.35,-25.73,-52.86,-6.4,-39.08,-34.88,-39.08,-34.88,-1
